,epic,expiry,name,forceOpenAllowed,stopsLimitsAllowed,lotSize,unit,type,controlledRiskAllowed,streamingPricesAvailable,marketId,currencies,sprintMarketsMinimumExpiryTime,sprintMarketsMaximumExpiryTime,marginDepositBands,marginFactor,marginFactorUnit,slippageFactor,limitedRiskPremium,openingHours,expiryDetails,rolloverDetails,newsCode,chartCode,country,valueOfOnePip,onePipMeans,contractSize,specialInfo,minStepDistance,minDealSize,minControlledRiskStopDistance,minNormalStopOrLimitDistance,maxStopOrLimitDistance,marketOrderPreference,trailingStopsPreference,marketStatus,netChange,percentageChange,updateTime,delayTime,bid,offer,high,low,binaryOdds,decimalPlacesFactor,scalingFactor,controlledRiskExtraSpread,file_name,spread,average,diff_high-low,percent_spread-hl
12239,UD.D.WIMIUS.DAILY.IP,DFB,WiMi Hologram Cloud Inc,True,True,1.0,AMOUNT,SHARES,True,False,WIMI-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.3960315, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 50, 'margin': 20, 'currency': 'USD'}, {'min': 50, 'max': 300, 'margin': 32, 'currency': 'USD'}, {'min': 300, 'max': 1000, 'margin': 48, 'currency': 'USD'}, {'min': 1000, 'max': None, 'margin': 60, 'currency': 'USD'}]",20,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'The last dealing day is the Tuesday before the third Wednesday of the contract month. Expired bets will settle basis the closing bid or offer price of the relevant exchange as reported by Bloomberg, plus or minus closing IG spread.'}",,WIMI.O,WIMI,US,,,,"['Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE', 'No Controlled Risk']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,20:59:59,0,1077.0,1077.0,,,,1,1,0.0,WiMi Hologram Cloud Inc_5Min_ID_UD.D.WIMIUS.DAILY.IP_ID_.csv,5.0,617.5,602.3,0.8301510874979247
12240,KA.D.WIN.DAILY.IP,DFB,Wincanton PLC,True,True,1.0,AMOUNT,SHARES,True,False,WIN-UK,"[{'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 200, 'margin': 25, 'currency': 'GBP'}, {'min': 200, 'max': 600, 'margin': 40, 'currency': 'GBP'}, {'min': 600, 'max': 800, 'margin': 60, 'currency': 'GBP'}, {'min': 800, 'max': None, 'margin': 75, 'currency': 'GBP'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '08:00', 'closeTime': '16:30'}]}","{'lastDealingDate': '2029-04-06T15:30', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,WIN.L,WIN,GB,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 0.5}","{'unit': 'PERCENTAGE', 'value': 5.0}","{'unit': 'PERCENTAGE', 'value': 2.0}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,TRADEABLE,2.0,0.64,11:35:53,0,311.35,316.15,319.11,310.9,,2,1,0.0,Wincanton PLC_5Min_ID_KA.D.WIN.DAILY.IP_ID_.csv,5.740000000000009,248.01,85.69999999999999,6.697782963827316
12241,KC.D.WPHOLN.DAILY.IP,DFB,Windar Photonics PLC,True,True,1.0,AMOUNT,SHARES,True,False,WPHO-UK,"[{'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 227, 'margin': 25, 'currency': 'GBP'}, {'min': 227, 'max': 454, 'margin': 40, 'currency': 'GBP'}, {'min': 454, 'max': 681, 'margin': 60, 'currency': 'GBP'}, {'min': 681, 'max': None, 'margin': 75, 'currency': 'GBP'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 3, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '08:00', 'closeTime': '16:30'}]}","{'lastDealingDate': '2029-04-06T15:30', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,WPHO.L,WPHO,GB,,,,"['Closing Only', 'Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'PERCENTAGE', 'value': 1.0}","{'unit': 'POINTS', 'value': 0.5}","{'unit': 'PERCENTAGE', 'value': 12.5}","{'unit': 'POINTS', 'value': 0.1}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,TRADEABLE,1.0,2.38,14:10:15,0,41.83,44.37,44.15,39.86,,2,1,0.0,Windar Photonics PLC_5Min_ID_KC.D.WPHOLN.DAILY.IP_ID_.csv,,,14.94,
12242,UD.D.WINTUS.DAILY.IP,DFB,Windtree Therapeutics Inc,True,True,1.0,AMOUNT,SHARES,True,False,WINT-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.3960315, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 10, 'margin': 25, 'currency': 'USD'}, {'min': 10, 'max': 60, 'margin': 40, 'currency': 'USD'}, {'min': 60, 'max': 100, 'margin': 75, 'currency': 'USD'}, {'min': 100, 'max': None, 'margin': 75, 'currency': 'USD'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'The last dealing day is the Tuesday before the third Wednesday of the contract month. Expired bets will settle basis the closing bid or offer price of the relevant exchange as reported by Bloomberg, plus or minus closing IG spread.'}",,WINT.O,WINT,US,,,,"['Closing Only', 'Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,20:58:01,0,551.0,551.0,,,,1,1,0.0,Windtree Therapeutics Inc_5Min_ID_UD.D.WINTUS.DAILY.IP_ID_.csv,,,147.0,
12243,AG.D.WINGT.DAILY.IP,DFB,Wing Tai Holdings Ltd,True,True,1.0,AMOUNT,SHARES,True,False,WINGT-SG,"[{'code': 'SGD', 'symbol': 'SD', 'baseExchangeRate': 1.853855, 'exchangeRate': 0.45, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 82, 'margin': 35, 'currency': 'SGD'}, {'min': 82, 'max': 533, 'margin': 35, 'currency': 'SGD'}, {'min': 533, 'max': 1599, 'margin': 59.85, 'currency': 'SGD'}, {'min': 1599, 'max': None, 'margin': 75, 'currency': 'SGD'}]",35,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}",,"{'lastDealingDate': '2029-04-06T09:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,WTHS.SI,WINGT,SG,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'PERCENTAGE', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 5.0}","{'unit': 'POINTS', 'value': 0.1}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,-3.0,-1.56,09:05:00,0,188.2,189.8,192.8,188.2,,1,1,0.567,Wing Tai Holdings Ltd_5Min_ID_AG.D.WINGT.DAILY.IP_ID_.csv,3.6000000000000227,193.0,13.899999999999977,25.899280575539773
12244,UD.D.WINGUS.DAILY.IP,DFB,Wingstop Inc,True,True,1.0,AMOUNT,SHARES,True,False,WING-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.3960315, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 69, 'margin': 25, 'currency': 'USD'}, {'min': 69, 'max': 379.5, 'margin': 25, 'currency': 'USD'}, {'min': 379.5, 'max': 1414.5, 'margin': 45, 'currency': 'USD'}, {'min': 1414.5, 'max': None, 'margin': 75, 'currency': 'USD'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,WING.O,WING,US,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE', 'No Controlled Risk']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,20:59:58,0,14404.0,14404.0,,,,2,1,0.0,Wingstop Inc_5Min_ID_UD.D.WINGUS.DAILY.IP_ID_.csv,169.0,12406.5,4143.0,4.0791696838040075
12245,UD.D.WINAUS.DAILY.IP,DFB,Winmark Corp,True,True,1.0,AMOUNT,SHARES,True,False,WINA-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.3960315, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 10, 'margin': 25, 'currency': 'USD'}, {'min': 10, 'max': 30, 'margin': 40, 'currency': 'USD'}, {'min': 30, 'max': 35, 'margin': 60, 'currency': 'USD'}, {'min': 35, 'max': None, 'margin': 75, 'currency': 'USD'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,WINA.O,WINA,US,,,,"['Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,20:59:55,0,17802.0,17802.0,,,,2,1,0.0,Winmark Corp_5Min_ID_UD.D.WINAUS.DAILY.IP_ID_.csv,,,6445.0,
12246,SH.D.WGO.DAILY.IP,DFB,Winnebago Industries Inc,True,True,1.0,AMOUNT,SHARES,True,False,WGO-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.3960315, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 30, 'margin': 35, 'currency': 'USD'}, {'min': 30, 'max': 210, 'margin': 35, 'currency': 'USD'}, {'min': 210, 'max': 600, 'margin': 54.95, 'currency': 'USD'}, {'min': 600, 'max': None, 'margin': 75, 'currency': 'USD'}]",35,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,WGO.N,WGO,US,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,21:00:15,0,7113.0,7121.0,,,,2,1,21.35,Winnebago Industries Inc_5Min_ID_SH.D.WGO.DAILY.IP_ID_.csv,37.0,5429.5,2037.0,1.8163966617574867
12247,UD.D.WINSUS.DAILY.IP,DFB,Wins Finance Holdings Inc,True,True,1.0,AMOUNT,SHARES,True,False,WINS-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.3960315, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 10, 'margin': 25, 'currency': 'USD'}, {'min': 10, 'max': 30, 'margin': 40, 'currency': 'USD'}, {'min': 30, 'max': 35, 'margin': 60, 'currency': 'USD'}, {'min': 35, 'max': None, 'margin': 75, 'currency': 'USD'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'The last dealing day is the Tuesday before the third Wednesday of the contract month. Expired bets will settle basis the closing bid or offer price of the relevant exchange as reported by Bloomberg, plus or minus closing IG spread.'}",,WINSF.PK,WINS,US,,,,"['Closing Only', 'Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,14:30:00,0,485.0,485.0,,,,1,1,0.0,Wins Finance Holdings Inc_5Min_ID_UD.D.WINSUS.DAILY.IP_ID_.csv,2.0,422.0,178.0,1.1235955056179776
12248,UD.D.WTFC.DAILY.IP,DFB,Wintrust Financial Corp,True,True,1.0,AMOUNT,SHARES,True,False,WTFC-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.3960315, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 70, 'margin': 20, 'currency': 'USD'}, {'min': 70, 'max': 420, 'margin': 20, 'currency': 'USD'}, {'min': 420, 'max': 2030, 'margin': 45, 'currency': 'USD'}, {'min': 2030, 'max': None, 'margin': 75, 'currency': 'USD'}]",20,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,WTFC.O,WTFC,US,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,20:59:58,0,6925.0,6925.0,,,,2,1,0.0,Wintrust Financial Corp_5Min_ID_UD.D.WTFC.DAILY.IP_ID_.csv,55.0,5916.5,1590.0,3.459119496855346
12249,SH.D.WIT.DAILY.IP,DFB,Wipro Ltd - ADR,True,True,1.0,AMOUNT,SHARES,True,False,WIT-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.3960315, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 100, 'margin': 25, 'currency': 'USD'}, {'min': 100, 'max': 600, 'margin': 40, 'currency': 'USD'}, {'min': 600, 'max': 2000, 'margin': 60, 'currency': 'USD'}, {'min': 2000, 'max': None, 'margin': 75, 'currency': 'USD'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,WIT.N,WIT,US,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,21:00:07,0,648.0,650.0,,,,1,1,1.947,Wipro Ltd - ADR_5Min_ID_SH.D.WIT.DAILY.IP_ID_.csv,3.0,526.5,165.0,1.8181818181818181
12250,ED.D.IGPGY.DAILY.IP,DFB,Wirecard AG,True,True,1.0,AMOUNT,SHARES,True,False,IGP-DE,"[{'code': 'EUR', 'symbol': 'E', 'baseExchangeRate': 1.155885, 'exchangeRate': 0.9, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 39, 'margin': 50, 'currency': 'EUR'}, {'min': 39, 'max': 214.5, 'margin': 75, 'currency': 'EUR'}, {'min': 214.5, 'max': 799.5, 'margin': 90, 'currency': 'EUR'}, {'min': 799.5, 'max': None, 'margin': 100, 'currency': 'EUR'}]",50,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 0.7, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '08:00', 'closeTime': '16:30'}]}","{'lastDealingDate': '2029-04-06T15:30', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,WDIG.DE,WDI,DE,,,,"['Closing Only', 'Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'PERCENTAGE', 'value': 1.0}","{'unit': 'POINTS', 'value': 0.5}","{'unit': 'PERCENTAGE', 'value': 7.5}","{'unit': 'POINTS', 'value': 0.1}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,OFFLINE,-16.21,-27.02,07:59:17,0,43.68,43.9,,,,2,1,0.3065,Wirecard AG_5Min_ID_ED.D.IGPGY.DAILY.IP_ID_.csv,1.2399999999999949,50.5,152.54,0.8129015340238592
12251,SH.D.WECUS.DAILY.IP,DFB,Wisconsin Energy Corp,True,True,1.0,AMOUNT,SHARES,True,False,WEC-US,"[{'code': 'USD', 'symbol': '$', 'baseExchangeRate': 1.396035, 'exchangeRate': 0.66, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 40, 'margin': 20, 'currency': 'USD'}, {'min': 40, 'max': 400, 'margin': 20, 'currency': 'USD'}, {'min': 400, 'max': 2500, 'margin': 40, 'currency': 'USD'}, {'min': 2500, 'max': None, 'margin': 75, 'currency': 'USD'}]",20,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 0.7, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '14:30', 'closeTime': '21:00'}]}","{'lastDealingDate': '2029-04-06T20:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,WEC.N,WEC,US,,,,"['DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 10.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 90.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,0.0,0.0,21:00:15,0,8199.0,8207.0,,,,2,1,24.61,Wisconsin Energy Corp_5Min_ID_SH.D.WECUS.DAILY.IP_ID_.csv,27.0,9278.5,994.0,2.716297786720322
12252,AC.D.1661HK.DAILY.IP,DFB,Wisdom Sports Group,True,True,1.0,AMOUNT,SHARES,True,False,1661-HK,"[{'code': 'HKD', 'symbol': 'HK', 'baseExchangeRate': 10.82305, 'exchangeRate': 0.09, 'isDefault': False}, {'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 4695, 'margin': 25, 'currency': 'HKD'}, {'min': 4695, 'max': 16432.5, 'margin': 40, 'currency': 'HKD'}, {'min': 16432.5, 'max': 21127.5, 'margin': 60, 'currency': 'HKD'}, {'min': 21127.5, 'max': None, 'margin': 75, 'currency': 'HKD'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}",,"{'lastDealingDate': '2029-04-06T08:00', 'settlementInfo': 'DFBs settle on the Last Dealing Day at the closing market bid/offer price of the share, plus or minus half the IG spread. '}",,1661.HK,1661,HK,,,,"['Closing Only', 'Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'PERCENTAGE', 'value': 1.0}","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'PERCENTAGE', 'value': 5.0}","{'unit': 'POINTS', 'value': 0.01}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,EDITS_ONLY,-3.5,-9.86,08:10:00,0,31.92,32.08,35.59,31.42,,2,1,0.096,Wisdom Sports Group_5Min_ID_AC.D.1661HK.DAILY.IP_ID_.csv,2.0199999999999996,23.450000000000003,24.44,8.265139116202944
12253,KA.D.INTLLN.DAILY.IP,DFB,WisdomTree Artificial Intelligence UCITS ETF,True,True,1.0,AMOUNT,SHARES,True,False,INTL-UK,"[{'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 50, 'margin': 25, 'currency': 'GBP'}, {'min': 50, 'max': 300, 'margin': 40, 'currency': 'GBP'}, {'min': 300, 'max': 500, 'margin': 75, 'currency': 'GBP'}, {'min': 500, 'max': None, 'margin': 75, 'currency': 'GBP'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '08:00', 'closeTime': '16:30'}]}","{'lastDealingDate': '2029-04-06T15:30', 'settlementInfo': 'The last dealing day is the Tuesday before the third Wednesday of the contract month. Expired bets will settle basis the closing bid or offer price of the relevant exchange as reported by Bloomberg, plus or minus closing IG spread.'}",,INTL.L,INTL,GB,,,,"['Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 0.5}","{'unit': 'PERCENTAGE', 'value': 5.0}","{'unit': 'PERCENTAGE', 'value': 2.0}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,TRADEABLE,-80.0,-1.62,14:15:30,0,4854.0,4884.0,4954.0,4860.0,,2,1,0.0,WisdomTree Artificial Intelligence UCITS ETF_5Min_ID_KA.D.INTLLN.DAILY.IP_ID_.csv,57.0,4242.5,907.0,6.284454244762955
12254,KA.D.CHRGLN.JUN.IP,JUN-21,WisdomTree Battery Solutions UCITS ETF,True,True,1.0,AMOUNT,SHARES,True,False,CHRG-UK,"[{'code': 'GBP', 'symbol': '£', 'baseExchangeRate': 1.0, 'exchangeRate': 1.0, 'isDefault': True}]",,,"[{'min': 0, 'max': 10, 'margin': 25, 'currency': 'GBP'}, {'min': 10, 'max': 60, 'margin': 40, 'currency': 'GBP'}, {'min': 60, 'max': 100, 'margin': 75, 'currency': 'GBP'}, {'min': 100, 'max': None, 'margin': 75, 'currency': 'GBP'}]",25,PERCENTAGE,"{'unit': 'pct', 'value': 100.0}","{'value': 1, 'unit': 'PERCENTAGE'}","{'marketTimes': [{'openTime': '08:00', 'closeTime': '16:30'}]}","{'lastDealingDate': '2021-06-15T15:30', 'settlementInfo': 'The last dealing day is the Tuesday before the third Wednesday of the contract month. Expired bets will settle basis the closing bid or offer price of the relevant exchange as reported by Bloomberg, plus or minus closing IG spread.'}","{'lastRolloverTime': '2021-06-15T15:15', 'rolloverInfo': 'A quarterly shares bet rolled over to the next quarter usually expires basis the last traded price of the relevant exchange plus or minus half the IG spread. IG spread is charged on the opening of the new bet. There will be a fair value adjustment to the opening level to reflect an interest premium.'}",CHRG.L,CHRG,GB,,,,"['Unborrowable', 'DEFAULT KNOCK OUT LEVEL DISTANCE', 'MAX KNOCK OUT LEVEL DISTANCE', 'No Controlled Risk']","{'unit': 'POINTS', 'value': 1.0}","{'unit': 'POINTS', 'value': 0.5}","{'unit': 'PERCENTAGE', 'value': 5.0}","{'unit': 'PERCENTAGE', 'value': 2.0}","{'unit': 'PERCENTAGE', 'value': 75.0}",AVAILABLE_DEFAULT_OFF,AVAILABLE,TRADEABLE,-105.0,-2.97,14:15:21,0,3419.0,3449.0,3545.0,3437.0,,2,1,34.28,WisdomTree Battery Solutions UCITS ETF_5Min_ID_KA.D.CHRGLN.JUN.IP_ID_.csv,,,1058.0,
